grid_id,LDAC_suitability_elec,LDAC_suitability_gas,LDAC combined
8553353bfffffff,0,0,0
85533543fffffff,0,0,0
85533547fffffff,0,0,0
8553354bfffffff,0,0,0
8553354ffffffff,0,0,0
85533553fffffff,0,0,0
85533557fffffff,0,0,0
8553355bfffffff,0,0,0
85533563fffffff,0,0,0
85533567fffffff,0,0,0
8553356bfffffff,0,0,0
8553356ffffffff,0,0,0
85533573fffffff,0,0,0
85533577fffffff,0,0,0
8553357bfffffff,0,0,0
85533583fffffff,0,0,0
85533587fffffff,0,0,0
8553358bfffffff,0,0,0
8553358ffffffff,0,0,0
85533593fffffff,0,0,0
85533597fffffff,0,0,0
8553359bfffffff,0,0,0
855335a3fffffff,0,0,0
855335a7fffffff,0,0,0
855335abfffffff,0,0,0
855335affffffff,0,0,0
855335b3fffffff,0,0,0
855335b7fffffff,0,0,0
855335bbfffffff,0,0,0
855335c3fffffff,0,0,0
855335c7fffffff,0,0,0
855335cbfffffff,0,0,0
855335cffffffff,0,0,0
855335d3fffffff,0,0,0
855335d7fffffff,0,0,0
855335dbfffffff,0,0,0
85533603fffffff,1.8,0,1.8
85533607fffffff,2.2,0,2.2
8553360bfffffff,1.8,0,1.8
8553360ffffffff,1.8,0,1.8
85533613fffffff,2.2,0,2.2
85533617fffffff,2.2,0,2.2
8553361bfffffff,1.8,0,1.8
85533623fffffff,2.6,0,2.6
85533627fffffff,2.6,0,2.6
8553362bfffffff,0,0,0
8553362ffffffff,2.2,0,2.2
85533633fffffff,2.6,0,2.6
85533637fffffff,2.6,0,2.6
8553363bfffffff,2.2,0,2.2
85533643fffffff,0,0,0
85533647fffffff,0,0,0
8553364bfffffff,0,0,0
8553364ffffffff,0,0,0
85533653fffffff,1.8,0,1.8
85533657fffffff,1.8,0,1.8
8553365bfffffff,2.2,0,2.2
85533663fffffff,0,0,0
85533667fffffff,0,0,0
8553366bfffffff,0,0,0
8553366ffffffff,0,0,0
85533673fffffff,0,0,0
85533677fffffff,1.8,0,1.8
8553367bfffffff,0,0,0
85533683fffffff,2.6,0,2.6
85533687fffffff,2.6,0,2.6
8553368bfffffff,2.2,0,2.2
8553368ffffffff,2.6,0,2.6
85533693fffffff,2.2,0,2.2
85533697fffffff,2.2,0,2.2
8553369bfffffff,2.6,0,2.6
855336a3fffffff,2.6,0,2.6
855336a7fffffff,2.2,0,2.2
855336abfffffff,2.6,0,2.6
855336affffffff,2.6,0,2.6
855336b3fffffff,2.2,0,2.2
855336b7fffffff,2.2,0,2.2
855336bbfffffff,2.6,0,2.6
855336c3fffffff,2.6,0,2.6
855336c7fffffff,2.2,0,2.2
855336cbfffffff,2.2,0,2.2
855336cffffffff,2.2,0,2.2
855336d3fffffff,2.6,0,2.6
855336d7fffffff,2.6,0,2.6
855336dbfffffff,2.6,0,2.6
85534003fffffff,4.6,4.6,4.6
85534007fffffff,5,5,5
8553400bfffffff,4.6,4.6,4.6
8553400ffffffff,5,4.6,5
85534013fffffff,4.6,4.6,4.6
85534017fffffff,5,4.6,5
8553401bfffffff,4.6,4.2,4.6
85534023fffffff,5,4.6,5
85534027fffffff,4.4,3.6,4.4
8553402bfffffff,5,4.6,5
8553402ffffffff,5,4.6,5
85534033fffffff,5,4.6,5
85534037fffffff,4.4,3.6,4.4
8553403bfffffff,5,5,5
85534043fffffff,4.6,0,4.6
85534047fffffff,4.6,4.2,4.6
8553404bfffffff,0,0,0
8553404ffffffff,4.2,4.2,4.2
85534053fffffff,5,0,5
85534057fffffff,4.6,4.2,4.6
8553405bfffffff,5,0,5
85534063fffffff,4.6,4.6,4.6
85534067fffffff,5,5,5
8553406bfffffff,0,0,0
8553406ffffffff,0,0,0
85534073fffffff,4.6,4.6,4.6
85534077fffffff,5,5,5
8553407bfffffff,4.6,4.2,4.6
85534083fffffff,5,4.6,5
85534087fffffff,5,4.6,5
8553408bfffffff,5,4.2,5
8553408ffffffff,5,4.6,5
85534093fffffff,4.6,4.6,4.6
85534097fffffff,5,4.6,5
8553409bfffffff,5,4.6,5
855340a3fffffff,5,4.6,5
855340a7fffffff,4.6,4.6,4.6
855340abfffffff,5,5,5
855340affffffff,5,4.6,5
855340b3fffffff,5,5,5
855340b7fffffff,5,4.6,5
855340bbfffffff,5,5,5
855340c3fffffff,5,4.2,5
855340c7fffffff,5,4.2,5
855340cbfffffff,5,4.2,5
855340cffffffff,5,0,5
855340d3fffffff,5,4.6,5
855340d7fffffff,5,4.2,5
855340dbfffffff,5,4.6,5
85534103fffffff,3.6,0,3.6
85534107fffffff,3.6,0,3.6
8553410bfffffff,3,0,3
8553410ffffffff,0,0,0
85534113fffffff,3.6,0,3.6
85534117fffffff,3.6,0,3.6
8553411bfffffff,3.6,0,3.6
85534123fffffff,0,0,0
85534127fffffff,0,0,0
8553412bfffffff,0,0,0
8553412ffffffff,0,0,0
85534133fffffff,0,0,0
85534137fffffff,0,0,0
8553413bfffffff,0,0,0
85534143fffffff,4,0,4
85534147fffffff,3.6,0,3.6
8553414bfffffff,4.6,4.2,4.6
8553414ffffffff,0,0,0
85534153fffffff,4,0,4
85534157fffffff,3.6,0,3.6
8553415bfffffff,4,3.6,4
85534163fffffff,0,0,0
85534167fffffff,0,0,0
8553416bfffffff,0,0,0
8553416ffffffff,0,0,0
85534173fffffff,0,0,0
85534177fffffff,0,0,0
8553417bfffffff,0,0,0
85534183fffffff,4.4,0,4.4
85534187fffffff,5,0,5
8553418bfffffff,4,0,4
8553418ffffffff,4,0,4
85534193fffffff,4.4,0,4.4
85534197fffffff,5,0,5
8553419bfffffff,4,0,4
855341a3fffffff,4.6,0,4.6
855341a7fffffff,0,0,0
855341abfffffff,4.6,0,4.6
855341affffffff,0,0,0
855341b3fffffff,5,0,5
855341b7fffffff,5,0,5
855341bbfffffff,4,0,4
855341c3fffffff,4,0,4
855341c7fffffff,3.6,0,3.6
855341cbfffffff,4,3.6,4
855341cffffffff,4,0,4
855341d3fffffff,4.6,4.2,4.6
855341d7fffffff,4,0,4
855341dbfffffff,4.6,4.2,4.6
85534203fffffff,5,0,5
85534207fffffff,5,0,5
8553420bfffffff,5,0,5
8553420ffffffff,4.6,0,4.6
85534213fffffff,5,0,5
85534217fffffff,4.6,0,4.6
8553421bfffffff,5,0,5
85534223fffffff,0,0,0
85534227fffffff,0,0,0
8553422bfffffff,0,0,0
8553422ffffffff,0,0,0
85534233fffffff,0,0,0
85534237fffffff,0,0,0
8553423bfffffff,0,0,0
85534243fffffff,4.6,0,4.6
85534247fffffff,4.6,0,4.6
8553424bfffffff,4.2,0,4.2
8553424ffffffff,4.2,0,4.2
85534253fffffff,4.6,0,4.6
85534257fffffff,4.6,0,4.6
8553425bfffffff,4.6,0,4.6
85534263fffffff,4.2,0,4.2
85534267fffffff,0,0,0
8553426bfffffff,4.2,0,4.2
8553426ffffffff,0,0,0
85534273fffffff,4.6,0,4.6
85534277fffffff,4.6,0,4.6
8553427bfffffff,4.2,0,4.2
85534283fffffff,5,0,5
85534287fffffff,0,0,0
8553428bfffffff,5,0,5
8553428ffffffff,4.6,0,4.6
85534293fffffff,5,0,5
85534297fffffff,0,0,0
8553429bfffffff,5,0,5
855342a3fffffff,0,0,0
855342a7fffffff,0,0,0
855342abfffffff,0,0,0
855342affffffff,0,0,0
855342b3fffffff,0,0,0
855342b7fffffff,0,0,0
855342bbfffffff,0,0,0
855342c3fffffff,4.6,0,4.6
855342c7fffffff,5,0,5
855342cbfffffff,4.6,0,4.6
855342cffffffff,4.6,0,4.6
855342d3fffffff,5,0,5
855342d7fffffff,5,0,5
855342dbfffffff,4.4,0,4.4
85534303fffffff,0,0,0
85534307fffffff,0,0,0
8553430bfffffff,0,0,0
8553430ffffffff,0,0,0
85534313fffffff,0,0,0
85534317fffffff,0,0,0
8553431bfffffff,0,0,0
85534323fffffff,0,0,0
85534327fffffff,0,0,0
8553432bfffffff,0,0,0
8553432ffffffff,0,0,0
85534333fffffff,0,0,0
85534337fffffff,0,0,0
8553433bfffffff,0,0,0
85534343fffffff,0,0,0
85534347fffffff,0,0,0
8553434bfffffff,0,0,0
8553434ffffffff,0,0,0
85534353fffffff,0,0,0
85534357fffffff,0,0,0
8553435bfffffff,0,0,0
85534363fffffff,0,0,0
85534367fffffff,0,0,0
8553436bfffffff,0,0,0
8553436ffffffff,0,0,0
85534373fffffff,0,0,0
85534377fffffff,0,0,0
8553437bfffffff,0,0,0
85534383fffffff,0,0,0
85534387fffffff,0,0,0
8553438bfffffff,0,0,0
8553438ffffffff,0,0,0
85534393fffffff,5,4.6,5
85534397fffffff,4.6,4.2,4.6
8553439bfffffff,0,0,0
855343a3fffffff,0,0,0
855343a7fffffff,0,0,0
855343abfffffff,0,0,0
855343affffffff,0,0,0
855343b3fffffff,0,0,0
855343b7fffffff,0,0,0
855343bbfffffff,0,0,0
855343c3fffffff,0,0,0
855343c7fffffff,0,0,0
855343cbfffffff,0,0,0
855343cffffffff,0,0,0
855343d3fffffff,0,0,0
855343d7fffffff,0,0,0
855343dbfffffff,0,0,0
85534403fffffff,5,4.2,5
85534407fffffff,5,4.6,5
8553440bfffffff,5,4.2,5
8553440ffffffff,5,4.6,5
85534413fffffff,4.6,0,4.6
85534417fffffff,5,4.2,5
8553441bfffffff,4.6,0,4.6
85534423fffffff,5,5,5
85534427fffffff,5,5,5
8553442bfffffff,5,5,5
8553442ffffffff,4.6,5,5
85534433fffffff,5,4.6,5
85534437fffffff,5,5,5
8553443bfffffff,5,5,5
85534443fffffff,0,0,0
85534447fffffff,4.6,4.6,4.6
8553444bfffffff,0,0,0
8553444ffffffff,4.6,4.6,4.6
85534453fffffff,0,0,0
85534457fffffff,4.6,4.2,4.6
8553445bfffffff,0,0,0
85534463fffffff,5,5,5
85534467fffffff,4.6,5,5
8553446bfffffff,5,5,5
8553446ffffffff,5,4.6,5
85534473fffffff,5,4.6,5
85534477fffffff,5,5,5
8553447bfffffff,5,5,5
85534483fffffff,4.2,0,4.2
85534487fffffff,4.2,0,4.2
8553448bfffffff,4.2,0,4.2
8553448ffffffff,4.6,0,4.6
85534493fffffff,0,0,0
85534497fffffff,4.6,0,4.6
8553449bfffffff,0,0,0
855344a3fffffff,4.6,4.2,4.6
855344a7fffffff,5,4.2,5
855344abfffffff,5,4.2,5
855344affffffff,4.6,4.6,4.6
855344b3fffffff,4.6,0,4.6
855344b7fffffff,4.6,0,4.6
855344bbfffffff,4.6,0,4.6
855344c3fffffff,0,0,0
855344c7fffffff,4.2,0,4.2
855344cbfffffff,0,0,0
855344cffffffff,0,0,0
855344d3fffffff,0,0,0
855344d7fffffff,0,0,0
855344dbfffffff,0,0,0
85534503fffffff,5,4.6,5
85534507fffffff,5,4.2,5
8553450bfffffff,5,4.6,5
8553450ffffffff,5,4.2,5
85534513fffffff,5,4.6,5
85534517fffffff,5,4.6,5
8553451bfffffff,5,5,5
85534523fffffff,4.6,0,4.6
85534527fffffff,4.6,0,4.6
8553452bfffffff,4.6,0,4.6
8553452ffffffff,4.6,0,4.6
85534533fffffff,5,0,5
85534537fffffff,5,0,5
8553453bfffffff,5,0,5
85534543fffffff,5,5,5
85534547fffffff,5,4.6,5
8553454bfffffff,5,5,5
8553454ffffffff,5,5,5
85534553fffffff,4.4,4.4,4.4
85534557fffffff,4.4,4.4,4.4
8553455bfffffff,5,4.6,5
85534563fffffff,5,4.2,5
85534567fffffff,4.4,0,4.4
8553456bfffffff,5,4.2,5
8553456ffffffff,4.6,0,4.6
85534573fffffff,5,4.6,5
85534577fffffff,5,4.2,5
8553457bfffffff,5,4.6,5
85534583fffffff,4.4,4.4,4.4
85534587fffffff,5,4.6,5
8553458bfffffff,4.4,4.4,4.4
8553458ffffffff,5,4.6,5
85534593fffffff,4.4,4.4,4.4
85534597fffffff,5,4.6,5
8553459bfffffff,4.4,4.4,4.4
855345abfffffff,5,4.2,5
855345b3fffffff,5,4.2,5
855345bbfffffff,5,4.2,5
855345c3fffffff,4.4,4.4,4.4
855345c7fffffff,4.4,4.4,4.4
855345cbfffffff,4.4,4.4,4.4
855345cffffffff,4.4,4.4,4.4
855345d3fffffff,5,4.6,5
855345d7fffffff,5,4.6,5
855345dbfffffff,5,4.6,5
85534603fffffff,4.4,4.4,4.4
85534607fffffff,4.4,4,4.4
8553460bfffffff,4.6,4.6,4.6
8553460ffffffff,5,4.6,5
85534613fffffff,5,5,5
85534617fffffff,4.4,4.4,4.4
8553461bfffffff,5,5,5
85534623fffffff,0,0,0
85534627fffffff,5,0,5
8553462bfffffff,4.4,0,4.4
8553462ffffffff,0,0,0
85534633fffffff,0,0,0
85534637fffffff,4.6,4.2,4.6
8553463bfffffff,0,0,0
85534643fffffff,4,4,4
85534647fffffff,4.6,4.2,4.6
8553464bfffffff,4,3.6,4
8553464ffffffff,4,3.6,4
85534653fffffff,4.4,4.4,4.4
85534657fffffff,5,4.6,5
8553465bfffffff,4.4,4,4.4
85534663fffffff,5,0,5
85534667fffffff,5,0,5
8553466bfffffff,4.4,0,4.4
8553466ffffffff,5,0,5
85534673fffffff,5,4.2,5
85534677fffffff,5,4.2,5
8553467bfffffff,4,3.6,4
85534683fffffff,0,0,0
85534687fffffff,0,0,0
8553468bfffffff,0,0,0
8553468ffffffff,4.4,4,4.4
85534693fffffff,0,0,0
85534697fffffff,0,0,0
8553469bfffffff,0,0,0
855346a3fffffff,5,5,5
855346a7fffffff,5,4.6,5
855346abfffffff,0,0,0
855346affffffff,5,4.6,5
855346b3fffffff,0,0,0
855346b7fffffff,5,5,5
855346bbfffffff,0,0,0
855346c3fffffff,0,0,0
855346c7fffffff,5,5,5
855346cbfffffff,5,5,5
855346cffffffff,5,5,5
855346d3fffffff,0,0,0
855346d7fffffff,0,0,0
855346dbfffffff,0,0,0
85534803fffffff,0,0,0
85534807fffffff,0,0,0
8553480bfffffff,0,0,0
8553480ffffffff,0,0,0
85534813fffffff,0,0,0
85534817fffffff,0,0,0
8553481bfffffff,0,0,0
85534823fffffff,0,0,0
85534827fffffff,0,0,0
8553482bfffffff,0,0,0
8553482ffffffff,0,0,0
85534833fffffff,0,0,0
85534837fffffff,0,0,0
8553483bfffffff,0,0,0
85534843fffffff,0,0,0
85534847fffffff,0,0,0
8553484bfffffff,0,0,0
8553484ffffffff,0,0,0
85534853fffffff,0,0,0
85534857fffffff,0,0,0
8553485bfffffff,0,0,0
85534863fffffff,0,0,0
85534867fffffff,0,0,0
8553486bfffffff,0,0,0
8553486ffffffff,0,0,0
85534873fffffff,0,0,0
85534877fffffff,0,0,0
8553487bfffffff,0,0,0
85534883fffffff,0,0,0
85534887fffffff,0,0,0
8553488bfffffff,0,0,0
8553488ffffffff,0,0,0
85534893fffffff,0,0,0
85534897fffffff,0,0,0
8553489bfffffff,0,0,0
855348a3fffffff,0,0,0
855348a7fffffff,0,0,0
855348abfffffff,0,0,0
855348affffffff,0,0,0
855348b3fffffff,0,0,0
855348b7fffffff,0,0,0
855348bbfffffff,0,0,0
855348c3fffffff,0,0,0
855348c7fffffff,0,0,0
855348cbfffffff,0,0,0
855348cffffffff,0,0,0
855348d3fffffff,0,0,0
855348d7fffffff,0,0,0
855348dbfffffff,0,0,0
85534903fffffff,0,0,0
8553490bfffffff,0,0,0
8553490ffffffff,0,0,0
85534913fffffff,0,0,0
8553491bfffffff,0,0,0
85534923fffffff,0,0,0
85534927fffffff,0,0,0
8553492bfffffff,0,0,0
8553492ffffffff,0,0,0
8553493bfffffff,0,0,0
85534943fffffff,0,0,0
85534947fffffff,0,0,0
8553494bfffffff,0,0,0
8553494ffffffff,0,0,0
85534953fffffff,0,0,0
85534957fffffff,0,0,0
8553495bfffffff,0,0,0
85534963fffffff,0,0,0
85534967fffffff,0,0,0
8553496bfffffff,0,0,0
8553496ffffffff,0,0,0
85534973fffffff,0,0,0
85534977fffffff,0,0,0
8553497bfffffff,0,0,0
855349c3fffffff,0,0,0
855349c7fffffff,0,0,0
855349cbfffffff,0,0,0
855349cffffffff,0,0,0
855349d3fffffff,0,0,0
855349d7fffffff,0,0,0
855349dbfffffff,0,0,0
85534a03fffffff,0,0,0
85534a07fffffff,0,0,0
85534a0bfffffff,0,0,0
85534a0ffffffff,0,0,0
85534a13fffffff,0,0,0
85534a17fffffff,0,0,0
85534a1bfffffff,0,0,0
85534a23fffffff,0,0,0
85534a27fffffff,0,0,0
85534a2bfffffff,0,0,0
85534a2ffffffff,0,0,0
85534a33fffffff,0,0,0
85534a37fffffff,0,0,0
85534a3bfffffff,0,0,0
85534a43fffffff,0,0,0
85534a47fffffff,0,0,0
85534a4bfffffff,0,0,0
85534a4ffffffff,0,0,0
85534a53fffffff,0,0,0
85534a57fffffff,0,0,0
85534a5bfffffff,0,0,0
85534a63fffffff,0,0,0
85534a67fffffff,0,0,0
85534a6bfffffff,0,0,0
85534a6ffffffff,0,0,0
85534a73fffffff,0,0,0
85534a77fffffff,0,0,0
85534a7bfffffff,0,0,0
85534a83fffffff,0,0,0
85534a87fffffff,0,0,0
85534a8bfffffff,0,0,0
85534a8ffffffff,0,0,0
85534a93fffffff,0,0,0
85534a97fffffff,0,0,0
85534a9bfffffff,0,0,0
85534aa3fffffff,0,0,0
85534aa7fffffff,0,0,0
85534aabfffffff,0,0,0
85534aaffffffff,0,0,0
85534ab3fffffff,0,0,0
85534ab7fffffff,0,0,0
85534abbfffffff,0,0,0
85534ac3fffffff,0,0,0
85534ac7fffffff,0,0,0
85534acbfffffff,0,0,0
85534acffffffff,0,0,0
85534ad3fffffff,0,0,0
85534ad7fffffff,0,0,0
85534adbfffffff,0,0,0
85534b03fffffff,0,0,0
85534b07fffffff,0,0,0
85534b0bfffffff,0,0,0
85534b0ffffffff,0,0,0
85534b13fffffff,0,0,0
85534b17fffffff,0,0,0
85534b1bfffffff,0,0,0
85534b23fffffff,0,0,0
85534b27fffffff,0,0,0
85534b2bfffffff,0,0,0
85534b2ffffffff,0,0,0
85534b33fffffff,0,0,0
85534b37fffffff,0,0,0
85534b3bfffffff,0,0,0
85534b43fffffff,0,0,0
85534b47fffffff,0,0,0
85534b4bfffffff,0,0,0
85534b4ffffffff,0,0,0
85534b53fffffff,0,0,0
85534b57fffffff,0,0,0
85534b5bfffffff,0,0,0
85534b63fffffff,0,0,0
85534b67fffffff,0,0,0
85534b6bfffffff,0,0,0
85534b6ffffffff,0,0,0
85534b73fffffff,0,0,0
85534b77fffffff,0,0,0
85534b7bfffffff,0,0,0
85534b83fffffff,0,0,0
85534b87fffffff,0,0,0
85534b8bfffffff,0,0,0
85534b8ffffffff,0,0,0
85534b93fffffff,0,0,0
85534b97fffffff,0,0,0
85534b9bfffffff,0,0,0
85534ba3fffffff,0,0,0
85534ba7fffffff,0,0,0
85534babfffffff,0,0,0
85534baffffffff,0,0,0
85534bb3fffffff,0,0,0
85534bb7fffffff,0,0,0
85534bbbfffffff,0,0,0
85534bc3fffffff,0,0,0
85534bc7fffffff,0,0,0
85534bcbfffffff,0,0,0
85534bcffffffff,0,0,0
85534bd3fffffff,0,0,0
85534bd7fffffff,0,0,0
85534bdbfffffff,0,0,0
85534c03fffffff,0,0,0
85534c07fffffff,0,0,0
85534c0bfffffff,0,0,0
85534c0ffffffff,0,0,0
85534c17fffffff,4,0,4
85534c1bfffffff,0,0,0
85534c23fffffff,0,0,0
85534c27fffffff,0,0,0
85534c2bfffffff,0,0,0
85534c2ffffffff,0,0,0
85534c33fffffff,3.4,0,3.4
85534c37fffffff,2.8,0,2.8
85534c3bfffffff,0,0,0
85534c43fffffff,0,0,0
85534c47fffffff,0,0,0
85534c4bfffffff,0,0,0
85534c4ffffffff,0,0,0
85534c53fffffff,0,0,0
85534c57fffffff,0,0,0
85534c5bfffffff,0,0,0
85534c63fffffff,0,0,0
85534c67fffffff,0,0,0
85534c6bfffffff,0,0,0
85534c6ffffffff,0,0,0
85534c73fffffff,0,0,0
85534c77fffffff,0,0,0
85534c7bfffffff,0,0,0
85534ca3fffffff,2.4,0,2.4
85534cabfffffff,3.4,0,3.4
85534cc3fffffff,0,0,0
85534cc7fffffff,0,0,0
85534ccbfffffff,0,0,0
85534ccffffffff,0,0,0
85534cd3fffffff,0,0,0
85534cdbfffffff,0,0,0
85534d43fffffff,2.8,0,2.8
85534d4bfffffff,0,0,0
85534d4ffffffff,0,0,0
85534d5bfffffff,0,0,0
85534d6bfffffff,0,0,0
85534e03fffffff,0,0,0
85534e07fffffff,0,0,0
85534e0bfffffff,0,0,0
85534e0ffffffff,0,0,0
85534e13fffffff,0,0,0
85534e17fffffff,0,0,0
85534e1bfffffff,0,0,0
85534e23fffffff,0,0,0
85534e27fffffff,0,0,0
85534e2bfffffff,0,0,0
85534e2ffffffff,0,0,0
85534e33fffffff,0,0,0
85534e37fffffff,0,0,0
85534e3bfffffff,0,0,0
85534e43fffffff,0,0,0
85534e47fffffff,0,0,0
85534e4bfffffff,0,0,0
85534e4ffffffff,0,0,0
85534e53fffffff,0,0,0
85534e57fffffff,0,0,0
85534e5bfffffff,0,0,0
85534e63fffffff,0,0,0
85534e67fffffff,0,0,0
85534e6bfffffff,0,0,0
85534e6ffffffff,0,0,0
85534e73fffffff,0,0,0
85534e77fffffff,0,0,0
85534e7bfffffff,0,0,0
85534e83fffffff,0,0,0
85534e87fffffff,0,0,0
85534e8bfffffff,0,0,0
85534e8ffffffff,0,0,0
85534e93fffffff,0,0,0
85534e97fffffff,0,0,0
85534e9bfffffff,0,0,0
85534ea3fffffff,0,0,0
85534ea7fffffff,0,0,0
85534eabfffffff,0,0,0
85534eaffffffff,0,0,0
85534eb3fffffff,0,0,0
85534eb7fffffff,0,0,0
85534ebbfffffff,0,0,0
85534ec3fffffff,0,0,0
85534ec7fffffff,0,0,0
85534ecbfffffff,0,0,0
85534ecffffffff,0,0,0
85534ed3fffffff,0,0,0
85534ed7fffffff,0,0,0
85534edbfffffff,0,0,0
85535003fffffff,0,0,0
85535007fffffff,0,0,0
8553500bfffffff,0,0,0
8553500ffffffff,0,0,0
85535013fffffff,3.2,0,3.2
85535017fffffff,0,0,0
8553501bfffffff,0,0,0
85535023fffffff,4.6,0,4.6
85535027fffffff,5,0,5
8553502bfffffff,4.6,0,4.6
8553502ffffffff,4.6,0,4.6
85535033fffffff,0,0,0
85535037fffffff,5,0,5
8553503bfffffff,0,0,0
85535043fffffff,0,0,0
85535047fffffff,3.2,0,3.2
8553504bfffffff,2.6,0,2.6
8553504ffffffff,3.2,0,3.2
85535053fffffff,0,0,0
85535057fffffff,0,0,0
8553505bfffffff,0,0,0
85535063fffffff,4.2,0,4.2
85535067fffffff,4.2,0,4.2
8553506bfffffff,4.2,0,4.2
8553506ffffffff,4.2,0,4.2
85535073fffffff,3.8,0,3.8
85535077fffffff,4.2,0,4.2
8553507bfffffff,3.2,0,3.2
85535083fffffff,3.2,0,3.2
85535087fffffff,4.2,0,4.2
8553508bfffffff,3.2,0,3.2
8553508ffffffff,3.2,0,3.2
85535093fffffff,3.6,0,3.6
85535097fffffff,3.6,0,3.6
8553509bfffffff,2.6,0,2.6
855350a3fffffff,4.6,0,4.6
855350a7fffffff,5,0,5
855350abfffffff,0,0,0
855350affffffff,0,0,0
855350b3fffffff,4.6,0,4.6
855350b7fffffff,5,0,5
855350bbfffffff,4.2,0,4.2
855350c3fffffff,0,0,0
855350c7fffffff,0,0,0
855350cbfffffff,0,0,0
855350cffffffff,0,0,0
855350d3fffffff,2,0,2
855350d7fffffff,2.6,0,2.6
855350dbfffffff,2,0,2
85535103fffffff,4.6,0,4.6
85535107fffffff,4.2,0,4.2
8553510bfffffff,4.6,0,4.6
8553510ffffffff,4.6,0,4.6
85535113fffffff,4.2,0,4.2
85535117fffffff,4.2,0,4.2
8553511bfffffff,4.6,0,4.6
85535123fffffff,0,0,0
85535127fffffff,0,0,0
8553512bfffffff,0,0,0
8553512ffffffff,0,0,0
85535133fffffff,3.8,0,3.8
85535137fffffff,0,0,0
8553513bfffffff,4.2,0,4.2
85535143fffffff,4.6,0,4.6
85535147fffffff,5,0,5
8553514bfffffff,5,0,5
8553514ffffffff,4.6,0,4.6
85535153fffffff,5,0,5
85535157fffffff,5,0,5
8553515bfffffff,5,0,5
85535163fffffff,4.2,0,4.2
85535167fffffff,4.2,0,4.2
8553516bfffffff,4.2,0,4.2
8553516ffffffff,4.2,0,4.2
85535173fffffff,4.6,0,4.6
85535177fffffff,4.2,0,4.2
8553517bfffffff,4.6,0,4.6
85535183fffffff,4.2,0,4.2
85535187fffffff,4.2,0,4.2
8553518bfffffff,4.2,0,4.2
8553518ffffffff,4.2,0,4.2
85535193fffffff,4.6,0,4.6
85535197fffffff,4.2,0,4.2
8553519bfffffff,4.6,0,4.6
855351a3fffffff,3.8,0,3.8
855351a7fffffff,3.8,0,3.8
855351abfffffff,3.8,0,3.8
855351affffffff,3.8,0,3.8
855351b3fffffff,4.2,0,4.2
855351b7fffffff,4.2,0,4.2
855351bbfffffff,3.8,0,3.8
855351c3fffffff,4.6,0,4.6
855351c7fffffff,4.6,0,4.6
855351cbfffffff,5,0,5
855351cffffffff,5,0,5
855351d3fffffff,4.6,0,4.6
855351d7fffffff,4.6,0,4.6
855351dbfffffff,5,0,5
85535203fffffff,2,0,2
85535207fffffff,3,0,3
8553520bfffffff,2,0,2
8553520ffffffff,3,0,3
85535213fffffff,2,0,2
85535217fffffff,2.6,0,2.6
8553521bfffffff,1.4,0,1.4
85535223fffffff,4,0,4
85535227fffffff,5,0,5
8553522bfffffff,4,0,4
8553522ffffffff,4.4,0,4.4
85535233fffffff,3.6,0,3.6
85535237fffffff,4,0,4
8553523bfffffff,4,0,4
85535243fffffff,0,0,0
85535247fffffff,2,0,2
8553524bfffffff,0,0,0
8553524ffffffff,1.4,0,1.4
85535253fffffff,0,0,0
85535257fffffff,0,0,0
8553525bfffffff,0,0,0
85535263fffffff,3,0,3
85535267fffffff,4,0,4
8553526bfffffff,3,0,3
8553526ffffffff,3,0,3
85535273fffffff,2.4,0,2.4
85535277fffffff,3.4,0,3.4
8553527bfffffff,2,0,2
85535283fffffff,0,0,0
85535287fffffff,2.6,0,2.6
8553528bfffffff,0,0,0
8553528ffffffff,2,0,2
85535293fffffff,0,0,0
85535297fffffff,0,0,0
8553529bfffffff,0,0,0
855352a3fffffff,3.6,0,3.6
855352a7fffffff,4,0,4
855352abfffffff,3,0,3
855352affffffff,4,0,4
855352b3fffffff,2.6,0,2.6
855352b7fffffff,3.6,0,3.6
855352bbfffffff,2.6,0,2.6
855352c3fffffff,0,0,0
855352c7fffffff,0,0,0
855352cbfffffff,0,0,0
855352cffffffff,0,0,0
855352d3fffffff,0,0,0
855352d7fffffff,0,0,0
855352dbfffffff,0,0,0
85535303fffffff,5,0,5
85535307fffffff,4.6,0,4.6
8553530bfffffff,5,0,5
8553530ffffffff,5,0,5
85535313fffffff,5,0,5
85535317fffffff,5,0,5
8553531bfffffff,5,0,5
85535323fffffff,4.2,0,4.2
85535327fffffff,4.2,0,4.2
8553532bfffffff,4.6,0,4.6
8553532ffffffff,4.2,0,4.2
85535333fffffff,4.6,0,4.6
85535337fffffff,4.2,0,4.2
8553533bfffffff,4.6,0,4.6
85535343fffffff,4.6,0,4.6
85535347fffffff,4.6,0,4.6
8553534bfffffff,4.6,0,4.6
8553534ffffffff,5,0,5
85535353fffffff,5,0,5
85535357fffffff,4.6,0,4.6
8553535bfffffff,5,0,5
85535363fffffff,5,0,5
85535367fffffff,4.6,0,4.6
8553536bfffffff,4.6,0,4.6
8553536ffffffff,4.6,0,4.6
85535373fffffff,5,0,5
85535377fffffff,4.6,0,4.6
8553537bfffffff,5,0,5
85535383fffffff,4.6,0,4.6
85535387fffffff,5,0,5
8553538bfffffff,4.6,0,4.6
8553538ffffffff,5,0,5
85535393fffffff,4.6,0,4.6
85535397fffffff,5,0,5
